DEPTH,CARB_FLAG,COAL_FLAG,DT,GR,NPHI,RD,RHOB,ROP5_RM,RS,RT,SAND_FLAG,depth_m,OBG,OBG_inc,NCL,Mud,PP-3,PP-2.5,PP-2
2161.1844,,,98.5998992,74.850502,0.1787,0.32039999,2.03929996,29.8199005,0.33520001,0.29159998,,2161.1844,0.44174735299808193,5709.749564999312,116.04311056702582,3069.4005322559997,1405.5736496263453,1742.2346537462126,2052.5629442587706
2161.3368,,,97.0231018,76.4185028,0.19059999,0.3233,2.0388,40.7538986,0.36739999,0.29030001,,2161.3368,0.441639053085888,5710.191204052398,116.03691580325867,3069.6169768319996,1193.0730895988863,1579.7072856368131,1933.2482576858474
2161.4892,,,94.3645019,81.2874984,0.21789999,0.3314,2.04979991,41.7944984,0.34850001,0.29809999,,2161.4892,0.44402182228170417,5710.635225874679,116.03072108983423,3069.8334214079996,801.2306135973886,1283.256676484215,1717.9553863308934
2161.6416,,,93.6300964,83.8458023,0.24199999,0.3486,2.0538001,34.4370002,0.3438,0.2976,,2161.6416,0.44488833205400347,5711.080114206733,116.02452642675253,3070.0498659839996,685.6136749071939,1196.5847634838383,1655.6021764136913
2161.794,,,94.3989028,85.2212982,0.2412,0.32480001,2.05480003,36.9477996,0.3576,0.2906,,2161.794,0.4451049340445626,5711.525219140778,116.01833181401355,3070.2663105599995,808.2080630802266,1288.5943626292428,1721.916401505427
2161.9464,,,94.9496002,85.4962997,0.2457,0.32129999,2.0525,38.7303009,0.38809999,0.29399999,,2161.9464,0.44460670809240005,5711.96982584887,116.01213725161728,3070.4827551359995,893.8305342912099,1353.096906596169,1768.5858810372374
2162.0988,,,94.4185028,83.5707015,0.2395,0.35389998,2.04839992,40.2103004,0.34119999,0.30709999,,2162.0988,0.4437185604326117,5712.413544409303,116.00594273956374,3070.699199712,812.8743155234106,1292.1956833329505,1724.6250960206103
2162.2512,,,95.7282028,83.1305999,0.25260001,0.33250001,2.06520009,40.4178009,0.34419998,0.30669999,,2162.2512,0.44735776544069583,5712.860902174743,115.99974827785294,3070.915644288,1012.0234049236778,1442.4794736366248,1833.5186454242562
2162.4036,,,95.2185974,82.7730026,0.23289999,0.32390001,2.05699992,41.4770011,0.39779999,0.27829998,,2162.4036,0.4455814679549478,5713.306483642698,115.99355386648486,3071.132088864,936.9393187666246,1385.7607452237744,1792.4077186094833
2162.556,,,89.9817962,80.6824035,0.222,0.3294,2.03609991,42.0307998,0.35049998,0.29969999,,2162.556,0.44105416727519225,5713.747537809973,115.98735950545952,3071.3485334399998,54.3994418688153,729.0546552359156,1323.2837048104338
2162.8608,,,90.2273025,73.7777023,0.1955,0.3269,2.05369997,42.5289001,0.38620001,0.28429999,,2162.8608,0.4448666421783974,5714.633393649445,115.974970934437,3071.7814225919997,102.19308842080954,764.2528465281084,1348.2141128088224
2163.0132,,,94.1790008,76.9962005,0.1958,0.33869999,2.08170008,46.5672988,0.3542,0.33149999,,2163.0132,0.4509319463115644,5715.084325595755,115.96877672443983,3071.9978671679996,780.2524350495141,1267.96416898825,1707.475125130035
2163.1656,,,101.006202,79.0043029,0.20469999,0.34299999,2.09010004,48.1204986,0.35609999,0.29769998,,2163.1656,0.4527515217384622,5715.537077117494,115.9625825647854,3072.214311743999,1715.5396766448462,1982.3926659580516,2231.4430142252954
2163.318,,,95.3414001,85.7714004,0.19089999,0.33559998,2.0848999,47.7098999,0.37599998,0.29660001,,2163.318,0.4516250822125087,5715.9887021997065,115.95638845547366,3072.43075632,960.1370432498852,1403.5620409053518,1805.64308112772
2163.4704,,,94.8759994,90.4478988,0.18999999,0.3368,2.08459997,47.6972999,0.35409998,0.3048,,2163.4704,0.45156011222958153,5716.440262311937,115.95019439650467,3072.647200896,890.6014640168205,1351.1286372022341,1767.7079525940817
2163.6228,,,91.5566024,94.2165985,0.1939,0.33959999,2.07310009,47.5274009,0.36219999,0.30329999,,2163.6228,0.4490690409553999,5716.8893313528915,115.94400038787842,3072.863645472,347.2946085719368,945.3094185993923,1476.722980027036
2163.7752,,,94.3645019,92.1259002,0.1885,0.34839999,2.07019996,47.0187988,0.35539999,0.30149999,,2163.7752,0.4484408230492659,5717.337772175941,115.93780642959487,3073.080090048,813.3084674029615,1293.0349665596077,1725.8332155589596
2163.9276,,,93.5858993,88.549797,0.19709999,0.35069999,2.05909991,46.895401,0.37319999,0.3143,,2163.9276,0.4460363618116722,5717.7838085377525,115.93161252165406,3073.296534624,690.7031058932225,1201.0954321737381,1659.6683542841552
2164.08,,,92.6582031,86.8992996,0.2035,0.3689,2.05489993,46.7475013,0.3632,0.3102,,2164.08,0.4451265740982233,5718.228935111851,115.92541866405598,3073.5129791999993,539.0199780561607,1087.855333079674,1578.531179687633
2164.2324,,,93.2203979,88.6323013,0.2122,0.34920001,2.05699992,46.1064987,0.35749998,0.30239999,,2164.2324,0.4455814679549478,5718.674516579806,115.91922485680062,3073.7294237759993,632.9807122279444,1158.011845049189,1628.8404047238396
2164.3848,,,93.0914993,87.5319976,0.19949999,0.3596,2.06329989,45.9095001,0.3592,0.30720001,,2164.3848,0.4469461495251212,5719.12146272933,115.913031099888,3073.9458683519993,612.6463432534183,1142.8676749806846,1618.0344624203663
2164.5372,,,92.9625015,85.6063995,0.214,0.32649999,2.0539,45.7126007,0.37549999,0.31189998,,2164.5372,0.4449099721076641,5719.566372701438,115.90683739331809,3074.162312928,592.1831382468426,1127.6375063466994,1607.174193398142
2164.6896,,,92.5864028,81.1224975,0.2158,0.3522,2.03620004,45.6884994,0.365,0.31600001,,2164.6896,0.4410758571507982,5720.007448558589,115.9006437370909,3074.378757504,530.2769820065914,1081.5296268823677,1574.228271614773
2165.604,,,90.435501,82.663002,0.2125,0.3583,2.07509994,36.4234008,0.363,0.33329999,,2165.604,0.44950224277034684,5722.680114288286,115.8634828569251,3075.6774249599994,156.2434274547095,804.8507189909251,1377.8815794452921
2165.7564,,,94.731697,83.2132034,0.18729999,0.3551,2.06870007,31.1564006,0.39329999,0.31779998,,2165.7564,0.44811592114651283,5723.128230209432,115.857289553097,3075.893869536,880.5512649865432,1344.2536283950685,1763.5540373535505
2165.9088,,,93.2138977,81.0124969,0.16779999,0.3508,2.01320004,30.5186004,0.38999998,0.31079998,,2165.9088,0.4360936626143182,5723.564323872047,115.85109629961164,3076.1103141119997,640.9534233686127,1164.4852613743487,1634.0909596910283
2166.0612,,,92.6943969,79.2794036,0.16529999,0.35859999,2.03049993,30.0370998,0.36000001,0.32339999,,2166.0612,0.4398411155464793,5724.004164987593,115.84490309646901,3076.3267586879997,555.8505738407457,1101.0063504020372,1588.6570982375488
2167.128,,,89.731697,84.8637008,0.15549999,0.35319998,2.08769989,36.1212997,0.39579999,0.3113,,2167.128,0.45223160807686524,5727.148319607666,115.80155208406688,3077.84187072,32.883065296485256,714.6591835170602,1314.8060388535441
2167.4328,,,96.0876998,78.3441009,0.18129999,0.35199999,2.11540007,38.9062995,0.3486,0.32359999,,2167.4328,0.4582319422271048,5728.06240066877,115.78916653360797,3078.274759872,1091.3360855705996,1504.1840984992832,1880.2726673296252
2167.5852,,,102.110198,79.2518997,0.21189999,0.3544,2.08750009,39.3110008,0.38890001,0.31459999,,2167.5852,0.4521883279695439,5728.514588996739,115.7829738338926,3078.4912044479997,1865.0543110844746,2100.335962665508,2321.2891491948412
2167.7376,,,100.927696,80.5447998,0.15649999,0.3601,2.06279993,40.2270011,0.3605,0.32469999,,2167.7376,0.4468378496129274,5728.961426846352,115.77678118451996,3078.7076490239997,1728.4013355096763,1993.7495468120342,2241.49780419948
2167.89,,,99.6527023,79.8295974,0.1403,0.34889999,2.0394001,40.3564987,0.35120001,0.30279999,,2167.89,0.44176904503985936,5729.403195891393,115.77058858549003,3078.9240935999997,1573.6297082579067,1873.756001969337,2152.207439617268
2168.0424,,,98.3720016,78.839302,0.17139999,0.34040001,2.04360008,41.0908012,0.3472,0.30959999,,2168.0424,0.4426788327533084,5729.845874724146,115.76439603680284,3079.1405381759996,1409.9631298950762,1747.6721011641735,2058.9805064891716
2168.1948,,,96.8774032,76.8311996,0.1842,0.34139999,2.05469989,42.1542015,0.39770001,0.30610001,,2168.1948,0.4450832420027852,5730.290957966148,115.75820353845836,3079.356982752,1207.705529885574,1592.9421700998846,1945.3641136492843
2168.3472,,,95.6875991,77.5464019,0.2152,0.32879999,2.07660007,43.4081001,0.3781,0.3192,,2168.3472,0.4498271966612168,5730.74078516281,115.75201109045663,3079.573427328,1037.684031998716,1463.773015388917,1851.1768024741536
2168.4996,,,96.688301,79.1144027,0.20479999,0.3612,2.09299993,44.6174011,0.349,0.3134,,2168.4996,0.4533796876564793,5731.194164850466,115.74581869279763,3079.789871904,1182.6742369502954,1573.960737725416,1931.5868109074404
2168.652,,,97.6999969,82.965599,0.2029,0.3472,2.06730008,45.6831016,0.35499998,0.287,,2168.652,0.44781265929742037,5731.641977509764,115.73962634548134,3080.00631648,1323.2883112731397,1681.384186347685,2010.3915024149223
2168.8044,,,99.1513977,86.6241989,0.19189999,0.33270001,1.97829997,47.0358009,0.3813,0.30090001,,2168.8044,0.4285337087848934,5732.070511218549,115.73343404850777,3080.2227610559994,1514.827923595788,1828.6208413969007,2119.065328744635
2168.9568,,,100.841102,88.6323013,0.18199999,0.33649998,1.86800003,47.2901992,0.38010001,0.30759999,,2168.9568,0.4046408497221946,5732.475152068271,115.72724180187694,3080.439205632,1724.0528985681271,1990.7278444762705,2239.66126459755
2169.1092,,,91.0220031,88.4397964,0.09799999,0.3522,1.75899994,48.1447982,0.37259998,0.31909999,,2169.1092,0.38102956046681086,5732.856181628737,115.72104960558885,3080.6556502079998,282.758527561733,899.2496335546139,1446.005973697068
2169.2616,,,94.2964019,86.1566009,0.1186,0.33399999,1.68630003,48.4817008,0.34869998,0.30090001,,2169.2616,0.3652815128840026,5733.221463141621,115.71485745964347,3080.8720947839997,831.9050681013841,1308.705800079847,1739.123291375205
2169.414,,,97.5065002,83.0205993,0.18709999,0.3483,1.68289995,48.269001,0.36689999,0.30709999,,2169.414,0.3645449972318463,5733.586008138853,115.70866536404081,3081.08853936,1301.0535431759472,1664.6040206727207,1998.3365666071504
2169.5664,,,98.2264022,82.4703979,0.19599999,0.35289999,1.68159997,48.5572013,0.365,0.3055,,2169.5664,0.3642633992643015,5733.950271538118,115.70247331878089,3081.3049839359996,1398.6179189352843,1739.4248085120075,2053.440364337069
2169.7188,,,98.2264022,83.0205993,0.20669999,0.3377,1.68309998,47.9761009,0.34389999,0.3075,,2169.7188,0.36458832716111295,5734.314859865279,115.69628132386367,3081.5214285119996,1399.4364270108863,1740.100753614629,2053.993352886686
2169.8712,,,98.2264022,84.5061035,0.1885,0.35389998,1.69079995,47.6929016,0.35969999,0.3145,,2169.8712,0.3662562727465503,5734.681116138025,115.6900893792892,3081.7378730879996,1400.2538754901025,1740.7758680752586,2054.545715337327
2170.0236,,,98.2264022,83.2132034,0.18199999,0.3558,1.68149995,46.7260017,0.37709999,0.29399999,,2170.0236,0.3642417332165824,5735.045357871242,115.68389748505747,3081.9543176639995,1401.072598738403,1741.4520135106313,2055.098877701747
2170.176,,,98.2264022,83.4882965,0.16269999,0.33619999,1.96899998,45.6296997,0.38280001,0.28780001,,2170.176,0.4265191714210971,5735.4718770426625,115.67770564116846,3082.1707622399995,1401.8518794583279,1742.0967174451248,2055.6279649830144
2170.3284,,,98.2264022,84.9461975,0.1684,0.3391,2.02110004,45.219799,0.34049999,0.28999999,,2170.3284,0.4378049381290222,5735.909681980792,115.67151384762217,3082.387206816,1402.6240459719738,1742.7357610413173,2056.1527256501404
2170.4808,,,98.0912017,89.8152008,0.171,0.3409,2.06780004,43.9185981,0.36329999,0.2908,,2170.4808,0.4479209592096141,5736.357602940001,115.66532210441859,3082.603651392,1385.4485678485362,1729.5965349506496,2046.5231047987004
2170.6332,,,92.8833007,93.033699,0.19509999,0.33259999,2.0683,42.9780998,0.38859999,0.30520001,,2170.6332,0.4480292591218081,5736.8056321991235,115.65913041155774,3082.820095968,612.6135674118768,1144.7804790667287,1621.679824970798
2170.7856,,,92.1741027,94.0514984,0.2123,0.3312,2.05879998,42.728199,0.34869998,0.30630001,,2170.7856,0.44597139182874496,5737.251603590952,115.65293876903964,3083.0365405439998,494.2574635583942,1056.608850238179,1558.6437319487795
2170.938,,,91.4830017,90.7505035,0.2511,0.35210001,2.06730008,41.6455001,0.3418,0.3111,,2170.938,0.44781265929742037,5737.69941625025,115.64674717686425,3083.2529851199997,375.37589352961095,968.3789544956062,1495.8036092305983
2171.0904,,,91.5615997,86.8992996,0.26030001,0.34619998,2.07290005,41.2486991,0.34169998,0.2888,,2171.0904,0.44902570885996174,5738.14844195911,115.64055563503159,3083.4694296959997,390.0128405208734,979.2765782791739,1503.614559004779
2171.2428,,,94.6560974,83.7909011,0.231,0.33869999,2.0768001,40.6371002,0.37349998,0.3037,,2171.2428,0.4498705265904834,5738.5983124857,115.63436414354165,3083.6858742719996,898.3775818882159,1359.3859453978503,1776.4854206449459
2171.3952,,,97.7507019,84.1484985,0.17589999,0.3411,2.06660008,40.6450004,0.33809998,0.29840001,,2171.3952,0.4476610272897884,5739.04597351299,115.62817270239445,3083.9023188479996,1344.4459168501671,1698.4310080870182,2023.9025956597566
2171.5476,,,100.648803,83.8733978,0.15479999,0.34769999,2.07979989,40.8625984,0.3567,0.32030001,,2171.5476,0.45052033256216106,5739.496493845552,115.62198131158998,3084.1187634239996,1713.9792849661653,1983.667665624941,2235.288349913689
2171.7,,,96.1788024,83.8733978,0.15039999,0.34749999,2.08369994,40.948101,0.39509999,0.31150001,,2171.7,0.4513651502926828,5739.947858995845,115.61578997112822,3084.3352079999995,1127.0048758692483,1532.5925092828675,1902.5193229161896
2171.8524,,,98.1884994,83.0481033,0.1761,0.34130001,2.08119988,41.6273002,0.36520001,0.29929998,,2171.8524,0.4508235944112535,5740.398682590256,115.60959868100919,3084.551652576,1405.261255075001,1745.219756902322,2058.5189463325
2172.0048,,,95.6742019,85.9915008,0.17059999,0.34819999,2.05649995,42.1633987,0.3443,0.3113,,2172.0048,0.4454731658765824,5740.844155756133,115.60340744123289,3084.768097152,1055.215483235772,1478.1912092792436,1862.9845531225988
2172.1572,,,93.1597976,89.3750991,0.17569999,0.3411,2.07189989,42.5289001,0.3736,0.2985,,2172.1572,0.44880905704745716,5741.29296481318,115.59721625179931,3084.984541728,666.3049868842609,1185.378119657108,1651.3601085024438
2172.3096,,,90.8272018,90.7505035,0.1622,0.3571,2.07800006,42.5354995,0.386,0.31150001,,2172.3096,0.45013045851030925,5741.74309527169,115.59102511270846,3085.200986304,266.02292314699025,887.8841011537233,1439.1223633510326
2172.462,,,95.3905029,87.421997,0.18089999,0.34259998,2.09010004,42.9973983,0.37049999,0.29859998,,2172.462,0.4527515217384622,5742.195846793429,115.58483402396035,3085.4174308799998,1015.6651777520992,1448.368055469804,1841.457992217604
2172.6144,,,96.9033966,83.7358016,0.163,0.3285,2.09430003,43.824501,0.34319999,0.30360001,,2172.6144,0.45366131161808265,5742.649508105047,115.57864298555496,3085.6338754559997,1234.3798714104587,1614.640964610593,1962.8280004329654
2172.7668,,,97.0672988,84.0109024,0.1551,0.34679999,2.0998001,44.4440002,0.34490001,0.3064,,2172.7668,0.45485272112696346,5743.104360826173,115.57245199749231,3085.8503200319997,1257.9517401486546,1632.6811985206268,1976.102431989756
2172.9192,,,96.2475967,85.2212982,0.14959999,0.34909999,2.08999991,44.8596,0.37740001,0.29409998,,2172.9192,0.45272983186285615,5743.557090658036,115.56626105977236,3086.0667646079996,1143.1612902990846,1545.2460217879143,1912.1876616141035
2173.0716,,,100.915901,87.1744003,0.16779999,0.3314,2.06809997,44.9626007,0.3975,0.2856,,2173.0716,0.4479859291925415,5744.005076587229,115.56007017239513,3086.283209184,1753.2588258852356,2014.6819284795843,2258.9799035221536
2173.224,,,99.2046966,87.2844009,0.1747,0.32300001,2.05909991,44.9864006,0.347,0.28780001,,2173.224,0.4460363618116722,5744.45111294904,115.55387933536065,3086.49965376,1543.922611670855,1852.4067003839768,2138.2359177017006
2173.3764,,,98.5310974,87.5595016,0.1816,0.3472,2.06030011,45.4460983,0.39359998,0.30809998,,2173.3764,0.446296345719615,5744.89740929476,115.54768854866889,3086.716098336,1457.9473203848047,1786.1804095333873,2089.2821212276976
2173.5288,,,94.5167007,85.5239028,0.1701,0.3558,2.0545001,45.7126007,0.3905,0.3174,,2173.5288,0.44503996406163543,5745.342449258822,115.54149781231986,3086.932542912,888.9892368440387,1353.0065352373658,1772.6876735964884
2173.6812,,,99.7436981,82.4703979,0.1835,0.32919999,2.0624001,45.7126007,0.35809999,0.30509999,,2173.6812,0.44675123957633955,5745.789200498399,115.53530712631355,3087.148987488,1613.912620755772,1906.6601407206194,2178.6662109370072
2173.8336,,,104.886596,82.8281021,0.1632,0.35299998,2.07220005,45.7126007,0.35519999,0.3109,,2173.8336,0.4488740768523298,5746.238074575251,115.52911649064997,3087.365432064,2193.1013554461074,2360.711803136481,2520.415641991985
2173.986,,,99.5679016,83.5708007,0.16689999,0.3269,2.0775001,46.0895004,0.3835,0.28080001,,2173.986,0.45002215859811545,5746.688096733849,115.52292590532912,3087.58187664,1593.4946272890984,1890.948018677249,2167.097678202375
2174.1384,,,94.4381027,85.6063995,0.1684,0.32640001,2.07290005,45.9883003,0.36439999,0.3012,,2174.1384,0.44902570885996174,5747.137122442709,115.516735370351,3087.7983212159997,880.0779034287461,1346.4772441594505,1768.1825848286344
2174.2908,,,96.5362014,84.0659027,0.18179999,0.3393,2.06719994,45.9019012,0.35629999,0.30430001,,2174.2908,0.4477909672556428,5747.584913409964,115.51054488571559,3088.0147657919997,1191.3539642955247,1582.3450476994967,1939.7833922259279
2174.4432,,,97.4689025,82.965599,0.16259999,0.3129,2.06270003,46.1064987,0.3549,0.29679998,,2174.4432,0.44681620955926665,5748.0317296195235,115.50435445142291,3088.231210368,1321.68011091452,1681.9156790017928,2012.833724286138
2174.5956,,,97.0476989,79.1144027,0.1526,0.33309999,2.06369996,46.1064987,0.35839998,0.2958,,2174.5956,0.4470328115498259,5748.478762431074,115.49816406747297,3088.447654944,1264.5755333685092,1638.2943123340374,1980.864844199531
2174.748,,,95.4248962,75.9784011,0.15199999,0.3319,2.07660007,46.0828018,0.3754,0.28429999,,2174.748,0.4498271966612168,5748.928589627734,115.49197373386575,3088.66409952,1032.696824851786,1461.9621326726128,1852.1562680640536
2174.9004,,,98.3750991,74.4104003,0.1596,0.33340001,2.09890007,45.7172012,0.36649999,0.29109999,,2174.9004,0.4546577591900649,5749.383247386924,115.48578345060126,3088.880544096,1445.1704864029225,1776.8086634466586,2082.8942280661545
2175.0528,,,102.955001,76.8861999,0.17069999,0.3452,2.10489988,45.8771018,0.34729999,0.31240001,,2175.0528,0.4559574209553656,5749.83920480788,115.4795932176795,3089.096988672,1995.1309711635372,2204.5856929271786,2402.3560765907314
2175.2052,,,97.8900985,78.3442001,0.15649999,0.35499998,2.09010004,46.3228988,0.3495,0.31330001,,2175.2052,0.4527515217384622,5750.291956329618,115.47340303510046,3089.313433248,1382.4092526453715,1728.6873695314393,2047.5131617172528
2175.3576,,,98.9061965,79.8021011,0.17779999,0.3522,2.08039999,46.7835006,0.39469999,0.27810001,,2175.3576,0.4506503245161325,5750.742606654134,115.46721290286415,3089.529877824,1516.4083497821575,1831.8122374637996,2123.7225589010563
2175.51,,,101.625701,77.2437973,0.17859999,0.34330001,2.08949995,46.895401,0.40149998,0.29809999,,2175.51,0.45262153195066235,5751.195228186085,115.46102282097053,3089.7463224,1848.0593419938914,2089.3688544253337,2315.7595214750663
2175.6624,,,97.6162033,76.9962005,0.20669999,0.34549999,2.09969997,46.895401,0.35910001,0.30360001,,2175.6624,0.4548310312513575,5751.650059217336,115.45483278941967,3089.962766976,1347.8494757907074,1702.32592038971,2028.2693859413794
2175.8148,,,102.854896,74.5479965,0.179,0.3585,2.08459997,47.2210998,0.35010001,0.30099999,,2175.8148,0.45156011222958153,5752.101619329565,115.44864280821155,3090.179211552,1987.7777692463665,2199.0211113544274,2398.410067027592
2175.9672,,,101.278099,75.7309036,0.1849,0.31499999,2.06279993,46.9910011,0.34389999,0.29899999,,2175.9672,0.4468378496129274,5752.5484571791785,115.44245287734614,3090.395656128,1809.9459475657577,2059.7297129356457,2293.688416232899
2176.1196,,,98.7276,76.3635025,0.16609999,0.3161,2.05730009,47.2901992,0.3456,0.30169999,,2176.1196,0.445646489925992,5752.994103669105,115.43626299682347,3090.612100704,1497.1921800442988,1817.2254096546317,2113.1923716395236
2176.272,,,101.992897,79.0044021,0.16329999,0.333,2.05780005,47.5479011,0.41170001,0.28339999,,2176.272,0.4457547898381857,5753.4398584589435,115.43007316664351,3090.82854528,1893.7278342004938,2125.330398652605,2343.0356185557785
2176.4244,,,97.0575027,79.0044021,0.15219999,0.34509998,2.07069993,47.6972999,0.35659998,0.2829,,2176.4244,0.44854912512763123,5753.888407584071,115.42388338680628,3091.0449898559996,1275.2568379742224,1647.0080367089786,1987.9018291997186
2176.5768,,,95.664299,79.3619995,0.1614,0.33790001,2.08069992,47.6916007,0.34,0.28940001,,2176.5768,0.4507152944990597,5754.3391228785695,115.41769365731179,3091.2614344319995,1077.5118473909251,1496.4918275864975,1877.9369121221957
2176.7292,,,92.9104995,77.711502,0.1594,0.31569999,2.10220003,47.3312988,0.3711,0.2847,,2176.7292,0.45537258713278667,5754.794495465702,115.41150397816,3091.477879008,650.029946698698,1174.6037726849518,1645.2715475142877
2176.8816,,,95.8361968,77.711502,0.1717,0.3163,2.09450006,47.6255989,0.38589999,0.27289998,,2176.8816,0.45370464154734935,5755.248200107249,115.40531434935096,3091.694323584,1104.2068710295007,1516.8468445261396,1892.8774362349227
2177.034,,,99.5619964,79.9122009,0.1799,0.3479,2.08089995,47.4398002,0.33009999,0.2786,,2177.034,0.45075862442832637,5755.698958731678,115.39912477088464,3091.91076816,1607.8164627137558,1902.9386989854024,2177.062959922504
2177.1864,,,97.8016967,85.9641036,0.1958,0.31869998,2.06060004,47.5009002,0.38550001,0.28760001,,2177.1864,0.4463613157025422,5756.145320047381,115.39293524276103,3092.127212736,1380.5649351754819,1727.8690215874399,2047.6064499040572
2177.3388,,,95.336502,87.6970977,0.18709999,0.31889998,2.06439995,47.5862998,0.37400001,0.28150001,,2177.3388,0.4471844413912863,5756.592504488772,115.38674576498018,3092.343657312,1033.081596164492,1463.0420909008226,1853.8651663272658
2177.4912,,,94.8495025,85.9641036,0.19859999,0.33129999,2.0531001,47.3771018,0.32730001,0.2854,,2177.4912,0.44473670004637145,5757.037241188818,115.38055633754203,3092.5601018879997,960.7552094147604,1408.3725023923907,1814.2155127808664
2177.6436,,,97.8212966,83.4882965,0.19269999,0.34209999,2.06030011,47.3101005,0.384,0.27529999,,2177.6436,0.446296345719615,5757.483537534537,115.37436696044662,3092.7765464639997,1385.5131696570907,1731.8035219411809,2050.665278421852
2177.796,,,96.1149978,86.0740966,0.18299999,0.30509999,2.04239988,47.6416015,0.35139998,0.28319999,,2177.796,0.44241884884536564,5757.925956383384,115.36817763369395,3092.9929910399997,1149.3058983123874,1551.4010024374456,1918.4139191128793
2177.9484,,,95.9098968,89.3750991,0.1596,0.33529999,2.05360007,47.407299,0.32749998,0.2838,,2177.9484,0.4448450021247368,5758.3708013855085,115.36198835728396,3093.209435616,1120.4702007678989,1529.5256572871376,1902.5030731329994
2178.1008,,,102.389503,92.1259994,0.1691,0.326,2.05040001,47.7039985,0.3517,0.27279999,,2178.1008,0.44415181423567573,5758.814953199744,115.35579913121673,3093.425880192,1947.1685578762995,2167.771949577683,2375.6076678427626
2178.2532,,,97.8556976,90.3654022,0.1921,0.3337,2.07410001,47.7025985,0.32280001,0.284,,2178.2532,0.44928564077978767,5759.264238840524,115.34960995549221,3093.642324768,1393.2154031289974,1737.8984156463516,2055.3700103375286
2178.4056,,,97.6308975,88.3572998,0.2043,0.3206,2.07789993,48.0027008,0.3206,0.28279998,,2178.4056,0.45010876863470334,5759.714347609159,115.34342083011045,3093.858769344,1363.7591730211725,1715.348052612318,2038.8168228432173
2178.558,,,103.484199,83.3231964,0.19789999,0.31979998,2.0604,47.7799987,0.34529998,0.27309998,,2178.558,0.44631798360710406,5760.160665592765,115.33723175507139,3094.07521392,2069.0207448003994,2263.827838286803,2448.353608256087
2178.7104,,,103.708999,83.7083969,0.18389999,0.31189998,2.0388,47.7118988,0.36919999,0.2698,,2178.7104,0.441639053085888,5760.602304645851,115.33104273037507,3094.291658496,2093.693788510578,2283.3581395362303,2463.21243779081
2178.8628,,,97.8311004,83.5158004,0.18459999,0.31729999,2.01320004,48.0811996,0.35820001,0.27020001,,2178.8628,0.4360936626143182,5761.038398308466,115.32485375602145,3094.508103072,1393.0201464647762,1737.9325655588805,2055.6096184099224
2179.0152,,,96.5803985,84.8911972,0.18359999,0.30399999,2.01929998,47.8139991,0.31799998,0.25639998,,2179.0152,0.437415014255225,5761.475813322721,115.31866483201058,3094.7245476479998,1221.9096816416568,1607.0688167973249,1959.5491551053015
2179.1676,,,99.3225021,82.0302963,0.20909999,0.30619999,2.01710009,48.128601,0.3296,0.2795,,2179.1676,0.43693848034483995,5761.9127518030655,115.31247595834242,3094.940992224,1588.3749257806667,1888.5334171854297,2167.1046788301965
2179.32,,,103.197502,79.5546035,0.2318,0.3037,2.03559994,48.3492012,0.30989998,0.26219999,,2179.32,0.4409458651968268,5762.353697668263,115.306287135017,3095.1574368,2041.8102266531014,2242.5821069730264,2432.5197239007275
2179.4724,,,100.012702,77.2713012,0.2193,0.31600001,2.04579997,48.2904014,0.34839999,0.26409998,,2179.4724,0.4431553666636935,5762.796853034926,115.30009836203432,3095.373881376,1675.6952083295532,1956.2762920461305,2217.595377558784
2179.6248,,,100.889396,80.9574966,0.21289999,0.3161,2.06229996,48.4359016,0.3664,0.26379999,,2179.6248,0.4467295475345619,5763.243582582461,115.29390963939436,3095.590325952,1782.062678604343,2039.0564943753834,2279.460804937414
2179.7772,,,105.425102,84.4511032,0.1736,0.3147,2.07489991,48.5572013,0.3373,0.2773,,2179.7772,0.44945891284108025,5763.693041495302,115.2877209670971,3095.806770528,2274.826276545789,2427.394753843416,2573.2913970375553
2179.9296,,,98.6391983,88.2748031,0.17399999,0.30419999,2.08920001,48.5572013,0.31330001,0.2694,,2179.9296,0.45255655980156356,5764.145598055104,115.2815323451426,3096.023215104,1504.8638780196443,1824.2813047254213,2119.7445769071132
2180.082,,,98.8012008,84.6986999,0.1717,0.30109998,2.09050011,48.5807991,0.37779998,0.26120001,,2180.082,0.45283818376316703,5764.598436238866,115.2753437735308,3096.23965968,1526.5410599555817,1841.043566435485,2132.207118814468
2180.2344,,,104.805603,81.6726989,0.2052,0.3145,2.0755999,48.9805984,0.31940001,0.2739,,2180.2344,0.44961054268254064,5765.048046781549,115.26915525226175,3096.4561042559994,2214.7239618829167,2379.6971242723575,2537.0044669625386
2180.3868,,,96.5558013,77.6565017,0.21699999,0.317,2.05800008,48.9805984,0.335,0.2707,,2180.3868,0.44579811976745237,5765.493844901317,115.2629667813354,3096.6725488320003,1225.515735014761,1610.235330001422,1962.3536297429828
2180.5392,,,98.3063964,79.3069992,0.1912,0.3447,2.03769993,48.9805984,0.30829998,0.27759999,,2180.5392,0.4414007590535513,5765.93524566037,115.25677836075178,3096.8889934080003,1464.5316041695878,1793.3991807802768,2097.1228992553224
2180.6916,,,100.360198,81.7552032,0.18729999,0.303,2.03539991,48.9805984,0.34549999,0.2547,,2180.6916,0.4409025352675602,5766.376148195637,115.2505899905109,3097.105437984,1723.9921643806001,1994.1585170516241,2246.268727998408
